,Tag Id,Test Date,Ambient Bias mVdc,Max Deviation from Amb mVdc,Min Deviation from Amb mVdc,Pk-Pk mVdc,Max Deviation after Calibration,Min Deviation after Calibration,Meets -105 temp spec,Meets -106 temp spec,-105 Post-Calibration meets temp spec,-106 Post-Calibration meets temp spec,,,,,,
175,J8054,6/7/2021 19:22,1.843557,0.050313,-0.821501,0.871814,0.241513791,-0.529954437,TRUE,FALSE,TRUE,FALSE,,,,,,
176,J8056,6/7/2021 19:22,4.201573,6.013197,-3.650013,9.66321,0.429552284,-0.954290959,FALSE,FALSE,TRUE,FALSE,,,,,,
177,J7891,6/7/2021 19:22,-0.1253257,0.3391982,-0.6618116,1.0010098,0.346239377,-0.610180317,TRUE,FALSE,TRUE,FALSE,,,,,,
178,J7959,6/7/2021 8:22,4.06658,0.677017,-0.824177,1.501194,0.178063704,-0.337482858,TRUE,FALSE,TRUE,TRUE,,,,,,
179,J7975,6/7/2021 8:22,0.4412898,2.3464862,-1.2971799,3.6436661,0.309586817,-0.356199953,FALSE,FALSE,TRUE,TRUE,,,,,,
180,J8021,6/7/2021 8:22,7.05014,0.663203,-0.66869,1.331893,0.343582822,-0.361233108,TRUE,FALSE,TRUE,TRUE,,,,,,
181,J8038,6/7/2021 8:22,-15.478,11.544249,-2.27135,13.815599,10.97098526,-0.621963689,FALSE,FALSE,FALSE,FALSE,,,,,,
182,J8036,6/7/2021 8:22,1.475623,1.923103,-0.6997098,2.6228128,0.785249245,-1.245281048,TRUE,FALSE,TRUE,FALSE,,,,,,
183,J8042,6/7/2021 8:22,1.214324,1.577665,-2.0897215,3.6673865,0.756381703,-0.725795282,FALSE,FALSE,TRUE,FALSE,,,,,,
184,J7939,6/7/2021 7:59,564.4394,11.2415,-3.7671,15.0086,1.760064341,-2.023133011,FALSE,FALSE,FALSE,FALSE,,,,,,
185,J7991,6/7/2021 7:59,5.434445,0.336311,-0.91811,1.254421,0.418699628,-0.612147327,TRUE,FALSE,TRUE,FALSE,,,,,,
186,J8053,6/7/2021 7:59,13.73263,4.89206,-8.648371,13.540431,1.042967869,-1.226179606,FALSE,FALSE,TRUE,FALSE,,,,,,
187,J7894,6/7/2021 7:59,-0.9611562,0.0465601,-0.8821268,0.9286869,0.271617902,-0.661070092,TRUE,FALSE,TRUE,FALSE,,,,,,
188,J8055,6/7/2021 7:59,0.4499711,7.9195759,-4.0754491,11.995025,0.778354003,-1.295659746,FALSE,FALSE,TRUE,FALSE,,,,,,
189,J7877,6/4/2021 17:38,7.695434,0.135221,-0.838338,0.973559,0.332261315,-0.564002809,TRUE,FALSE,TRUE,FALSE,,,,,,
190,J7908,6/4/2021 17:38,3.136442,0.096283,-0.611128,0.707411,0.279688404,-0.438964866,TRUE,FALSE,TRUE,TRUE,,,,,,
191,J7902,6/4/2021 17:38,10.38861,4.51417,-2.779729,7.293899,0.48972523,-1.038894774,FALSE,FALSE,TRUE,FALSE,,,,,,
192,J8039,6/4/2021 17:38,-3.772584,2.140379,-1.570337,3.710716,0.227542489,-0.447392585,FALSE,FALSE,TRUE,TRUE,,,,,,
193,J7962,6/4/2021 17:38,-0.827637,3.238683,-1.84359,5.082273,0.192194536,-0.3997305,FALSE,FALSE,TRUE,TRUE,,,,,,
194,J7882,6/4/2021 7:34,-5.129853,3.842878,-2.122532,5.96541,0.333509993,-0.66478482,FALSE,FALSE,TRUE,FALSE,,,,,,
195,J7973,6/4/2021 7:34,2.954854,1.17367,-1.033486,2.207156,0.355493203,-0.417332801,TRUE,FALSE,TRUE,TRUE,,,,,,
196,J7986,6/4/2021 7:34,-14.26113,10.917739,-5.92648,16.844219,11.9020182,-1.29103477,FALSE,FALSE,FALSE,FALSE,,,,,,
197,J7960,6/4/2021 7:34,3.745428,9.317322,-5.073309,14.390631,0.729708413,-1.426639482,FALSE,FALSE,TRUE,FALSE,,,,,,
198,J8046,6/4/2021 6:38,-3.938711,2.103252,-4.451812,6.555064,0.627931315,-0.591309085,FALSE,FALSE,TRUE,FALSE,,,,,,
199,J8045,6/4/2021 6:38,2.19656,1.797386,-4.03908,5.836466,0.798431402,-0.795648917,FALSE,FALSE,TRUE,FALSE,,,,,,
200,J8048,6/4/2021 6:38,14.41808,0.77895,-2.36189,3.14084,0.511826193,-1.457312587,FALSE,FALSE,TRUE,FALSE,,,,,,
201,J7937,6/3/2021 18:55,-3.500964,0.644801,-0.699073,1.343874,0.585748835,-0.663598122,TRUE,FALSE,TRUE,FALSE,,,,,,
202,J8022,6/3/2021 18:55,2.991135,2.103347,-1.075875,3.179222,0.316826079,-0.416690921,FALSE,FALSE,TRUE,TRUE,,,,,,
203,J7933,6/3/2021 18:55,-3.868169,0.201353,-0.882198,1.083551,0.29368085,-0.51940279,TRUE,FALSE,TRUE,FALSE,,,,,,
204,J7929,6/3/2021 18:55,0.2862061,0.9512609,-4.0943411,5.045602,0.24541973,-0.512928993,FALSE,FALSE,TRUE,FALSE,,,,,,
205,J8052,6/3/2021 18:55,1.731672,6.837797,-3.162086,9.999883,1.032881777,-1.445920558,FALSE,FALSE,TRUE,FALSE,,,,,,
206,J8049,6/3/2021 18:55,-1.768052,9.085188,-4.309561,13.394749,1.138965006,-2.082704477,FALSE,FALSE,FALSE,FALSE,,,,,,
207,J8050,6/3/2021 18:55,-2.100005,4.585609,-1.931146,6.516755,1.135434612,-1.620207393,FALSE,FALSE,TRUE,FALSE,,,,,,
208,J8051,6/3/2021 18:55,0.09394957,1.33636943,-3.79189957,5.128269,0.677155312,-0.746885344,FALSE,FALSE,TRUE,FALSE,,,,,,
209,J8047,6/3/2021 18:55,-0.2426747,2.4873477,-4.4387913,6.926139,0.67306694,-0.752549323,FALSE,FALSE,TRUE,FALSE,,,,,,
210,J7930,6/3/2021 18:55,8.88294,9.3317,-4.979114,14.310814,0.693541062,-1.008726236,FALSE,FALSE,TRUE,FALSE,,,,,,
211,J7941,6/3/2021 7:12,-7.878076,0.138083,-0.717117,0.8552,0.2701162,-0.427430098,TRUE,FALSE,TRUE,TRUE,,,,,,
212,J7977,6/3/2021 7:12,5.344784,3.769765,-1.756412,5.526177,0.232684033,-0.29801847,FALSE,FALSE,TRUE,TRUE,,,,,,
213,J8040,6/3/2021 7:12,3.418448,1.035808,-2.257518,3.293326,0.52014879,-0.612269301,FALSE,FALSE,TRUE,FALSE,,,,,,
214,J7901,6/3/2021 7:12,6.756273,4.325237,-2.60042,6.925657,0.52027661,-0.667832202,FALSE,FALSE,TRUE,FALSE,,,,,,
215,J8023,6/3/2021 7:12,12.94916,3.55745,-6.255007,9.812457,1.814552367,-1.340099099,FALSE,FALSE,TRUE,FALSE,,,,,,
216,J7947,6/2/2021 19:56,-4.880477,0.648946,-0.656612,1.305558,0.647410611,-0.496172452,TRUE,FALSE,TRUE,FALSE,,,,,,
217,J7976,6/2/2021 19:56,0.2285621,4.8094139,-2.4023791,7.211793,0.436652934,-0.911744292,FALSE,FALSE,TRUE,FALSE,,,,,,
218,J7944,6/2/2021 19:56,8.342949,0.184703,-0.684841,0.869544,0.236055952,-0.248927633,TRUE,FALSE,TRUE,TRUE,,,,,,
219,J7934,6/2/2021 19:56,-4.054329,0.399957,-0.152564,0.552521,0.238126116,-0.209750223,TRUE,TRUE,TRUE,TRUE,,,,,,
220,J7935,6/2/2021 19:56,-11.30246,1.558483,-1.46909,3.027573,1.647611915,-1.300641174,TRUE,FALSE,TRUE,FALSE,,,,,,
221,J7903,6/2/2021 19:56,1.281365,0.119029,-0.7573152,0.8763442,0.308397487,-0.581783889,TRUE,FALSE,TRUE,FALSE,,,,,,
222,J8016,6/2/2021 9:24,0.9577034,2.6385066,-1.7928481,4.4313547,0.792953559,-1.222009936,FALSE,FALSE,TRUE,FALSE,,,,,,
223,J8017,6/2/2021 9:24,3.334526,1.404768,-0.49124,1.896008,0.875567309,-0.818893716,TRUE,FALSE,TRUE,FALSE,,,,,,
224,J8025,6/2/2021 9:24,6.381422,4.601388,-8.742358,13.343746,1.211244946,-1.115171171,FALSE,FALSE,TRUE,FALSE,,,,,,
225,J8041,6/2/2021 9:24,12.71831,1.3759,-2.999102,4.375002,1.324328082,-1.31388433,FALSE,FALSE,TRUE,FALSE,,,,,,
226,J8019,6/2/2021 9:24,-0.9132654,2.3065454,-1.1095056,3.416051,0.912934032,-1.289759791,FALSE,FALSE,TRUE,FALSE,,,,,,
227,J8024,6/2/2021 9:24,-3.979032,1.968451,-1.464029,3.43248,1.670885544,-1.622243547,TRUE,FALSE,TRUE,FALSE,,,,,,
228,J7889,6/1/2021 20:07,-6.901434,0.22521,-0.346996,0.572206,0.224424656,-0.309538353,TRUE,TRUE,TRUE,TRUE,,,,,,
229,J7892,6/1/2021 20:07,16.39464,0.17745,-1.06155,1.239,0.361599588,-0.712891026,TRUE,FALSE,TRUE,FALSE,,,,,,
230,J7931,6/1/2021 20:07,-4.579964,0.504974,-1.299998,1.804972,1.089792501,-0.73342418,TRUE,FALSE,TRUE,FALSE,,,,,,
231,J7879,6/1/2021 20:07,2.662065,0.359751,-1.243491,1.603242,0.427638504,-0.927387989,TRUE,FALSE,TRUE,FALSE,,,,,,
232,J7895,6/1/2021 20:07,6.800559,0.182762,-0.851426,1.034188,0.352156125,-0.449634186,TRUE,FALSE,TRUE,TRUE,,,,,,
233,J7878,6/1/2021 20:07,-1.212526,0.091298,-0.34549,0.436788,0.134722425,-0.33783246,TRUE,TRUE,TRUE,TRUE,,,,,,
234,J7880,6/1/2021 20:07,-2.54662,0.317362,-0.67763,0.994992,0.318701699,-0.386285892,TRUE,FALSE,TRUE,TRUE,,,,,,
235,J7890,6/1/2021 20:07,-1.305247,0.3702459,-0.295691,0.6659369,0.220778992,-0.361167488,TRUE,TRUE,TRUE,TRUE,,,,,,
236,J7897,6/1/2021 20:07,4.285802,1.13497,-1.057557,2.192527,0.684932897,-1.115203268,TRUE,FALSE,TRUE,FALSE,,,,,,
237,J7972,6/1/2021 9:44,-9.725916,5.345805,-2.314144,7.659949,0.985874465,-1.614707543,FALSE,FALSE,TRUE,FALSE,,,,,,
238,J7974,6/1/2021 9:44,-0.4044952,3.5390312,-1.7791548,5.318186,0.766299633,-1.017752704,FALSE,FALSE,TRUE,FALSE,,,,,,
239,J7966,6/1/2021 9:44,3.857911,3.327032,-1.227665,4.554697,0.7245966,-0.96432404,FALSE,FALSE,TRUE,FALSE,,,,,,
240,J7967,6/1/2021 9:44,-7.214802,5.757163,-2.422203,8.179366,0.764264649,-1.091431969,FALSE,FALSE,TRUE,FALSE,,,,,,
241,J7968,6/1/2021 9:44,4.482944,5.30799,-2.192572,7.500562,0.765838358,-0.98561262,FALSE,FALSE,TRUE,FALSE,,,,,,
242,J7969,6/1/2021 9:44,-1.741929,2.744545,-1.026172,3.770717,0.518108871,-0.715643123,FALSE,FALSE,TRUE,FALSE,,,,,,
243,J7961,6/1/2021 9:44,-2.067335,3.826072,-1.582094,5.408166,0.92087783,-1.415280538,FALSE,FALSE,TRUE,FALSE,,,,,,
244,J7964,6/1/2021 9:44,1.909121,3.597244,-1.6060557,5.2032997,0.781607883,-0.914636466,FALSE,FALSE,TRUE,FALSE,,,,,,
245,J7940,6/1/2021 9:44,1.543249,7.75208,-3.901442,11.653522,0.464227248,-0.79071566,FALSE,FALSE,TRUE,FALSE,,,,,,
246,J7881,6/1/2021 9:44,1.048187,8.288968,-4.521384,12.810352,0.915689047,-1.382582717,FALSE,FALSE,TRUE,FALSE,,,,,,
247,J7958,5/28/2021 22:42,4.113687,2.879717,-1.617971,4.497688,0.222775323,-0.323219819,FALSE,FALSE,TRUE,TRUE,,,,,,
248,J7992,5/28/2021 22:42,6.43147,0.810999,-1.03901,1.850009,0.349090065,-0.431339368,TRUE,FALSE,TRUE,TRUE,,,,,,
249,J7951,5/28/2021 22:42,2.608056,7.450654,-3.888085,11.338739,0.485432842,-0.802790502,FALSE,FALSE,TRUE,FALSE,,,,,,
250,J7900,5/28/2021 22:42,-6.878013,1.588803,-0.903548,2.492351,0.249797436,-0.342712011,TRUE,FALSE,TRUE,TRUE,,,,,,
251,J7988,5/28/2021 12:09,-2.690053,0.53481,-5.365693,5.900503,0.179894952,-5.479285792,FALSE,FALSE,FALSE,FALSE,,,,,,
252,J7993,5/28/2021 12:09,0.5108314,5.2356016,-6.7356884,11.97129,0.708083178,-7.852771176,FALSE,FALSE,FALSE,FALSE,,,,,,
253,J7989,5/28/2021 12:09,0.01909874,0.53507156,-0.56636864,1.1014402,0.495587003,-0.764465068,TRUE,FALSE,TRUE,FALSE,,,,,,
254,J7990,5/28/2021 12:09,1.731611,5.283965,-2.2507711,7.5347361,0.762047954,-1.163311164,FALSE,FALSE,TRUE,FALSE,,,,,,
255,J7983,5/28/2021 12:09,-1.680618,4.678876,-1.850526,6.529402,0.770788963,-1.074955223,FALSE,FALSE,TRUE,FALSE,,,,,,
256,J7984,5/28/2021 12:09,-3.159892,3.7627727,-1.063648,4.8264207,1.140416438,-1.504865545,FALSE,FALSE,TRUE,FALSE,,,,,,
257,J7985,5/28/2021 12:09,0.3876342,1.0886858,-0.6961094,1.7847952,0.359573506,-0.519980238,TRUE,FALSE,TRUE,FALSE,,,,,,
258,J7987,5/28/2021 12:09,4.530349,4.375056,-1.719559,6.094615,0.397609542,-0.510383321,FALSE,FALSE,TRUE,FALSE,,,,,,
259,J7946,5/28/2021 12:09,4.857539,9.266711,-4.3720059,13.6387169,0.416193603,-0.533510524,FALSE,FALSE,TRUE,FALSE,,,,,,
260,J7948,5/28/2021 12:09,-5.423054,2.565259,-1.42988,3.995139,0.3860386,-0.685952591,FALSE,FALSE,TRUE,FALSE,,,,,,
261,J7932,5/28/2021 12:09,2.661429,2.576983,-1.274066,3.851049,0.307563061,-0.474693151,FALSE,FALSE,TRUE,TRUE,,,,,,
262,J7945,5/28/2021 12:09,-2.030579,3.880475,-2.261415,6.14189,0.222650997,-0.462222467,FALSE,FALSE,TRUE,TRUE,,,,,,
263,J7982,5/28/2021 10:25,1.732463,3.741304,-1.1023036,4.8436076,1.134952217,-1.452716249,FALSE,FALSE,TRUE,FALSE,,,,,,
264,J7956,5/28/2021 10:25,-0.01480159,7.77286959,-3.42774641,11.200616,0.846523577,-1.417929391,FALSE,FALSE,TRUE,FALSE,,,,,,
265,J7978,5/28/2021 10:25,7.174245,4.293035,-1.134748,5.427783,1.3267423,-1.805421261,FALSE,FALSE,TRUE,FALSE,,,,,,
266,J7980,5/28/2021 10:25,2.640251,4.130581,-1.7913008,5.9218818,1.09200346,-1.542202555,FALSE,FALSE,TRUE,FALSE,,,,,,
267,J7981,5/28/2021 10:25,1.556109,2.241505,-1.1033556,3.3448606,0.743724501,-1.215142556,FALSE,FALSE,TRUE,FALSE,,,,,,
268,J7953,5/28/2021 10:25,3.140958,0.195794,-1.460479,1.656273,0.513624353,-0.826563874,TRUE,FALSE,TRUE,FALSE,,,,,,
269,J7954,5/28/2021 10:25,-1.068025,5.916303,-2.205122,8.121425,1.269843042,-1.619541835,FALSE,FALSE,TRUE,FALSE,,,,,,
270,J7955,5/28/2021 10:25,-0.1446026,2.8030976,-1.5835294,4.386627,0.865913617,-1.374827194,FALSE,FALSE,TRUE,FALSE,,,,,,
271,J7938,5/28/2021 10:25,-1.314867,1.8649494,-2.045804,3.9107534,0.309567001,-0.836591543,FALSE,FALSE,TRUE,FALSE,,,,,,
272,J7950,5/28/2021 10:25,0.15498,8.131627,-4.003878,12.135505,0.525639228,-0.837012001,FALSE,FALSE,TRUE,FALSE,,,,,,
273,J7952,5/28/2021 10:25,17.03357,0.61088,-1.05101,1.66189,0.601219328,-0.827222899,TRUE,FALSE,TRUE,FALSE,,,,,,
274,J7907,5/28/2021 10:25,1.001221,2.072004,-2.004532,4.076536,0.344426781,-0.743906103,FALSE,FALSE,TRUE,FALSE,,,,,,
275,J7905,5/28/2021 10:25,7.410812,4.695188,-2.354207,7.049395,0.227179213,-0.39820474,FALSE,FALSE,TRUE,TRUE,,,,,,
276,J7906,5/28/2021 10:25,8.87918,1.27608,-1.634065,2.910145,0.415093667,-0.874671818,TRUE,FALSE,TRUE,FALSE,,,,,,
277,J7899,5/28/2021 10:25,5.028216,0.079303,-1.161274,1.240577,0.237503973,-0.529474237,TRUE,FALSE,TRUE,FALSE,,,,,,
278,J7943,5/27/2021 23:00,-3.902133,0.754858,-0.954464,1.709322,0.368632568,-0.447235812,TRUE,FALSE,TRUE,TRUE,,,,,,
279,J7936,5/27/2021 14:49,10.88128,5.70424,-2.677015,8.381255,0.784757305,-1.242352421,FALSE,FALSE,TRUE,FALSE,,,,,,
280,J7904,5/27/2021 14:49,-4.949352,1.126143,-0.356968,1.483111,0.718842683,-0.817038089,TRUE,FALSE,TRUE,FALSE,,,,,,
281,J7942,5/27/2021 13:12,-9.252575,9.4019478,-4.232305,13.6342528,0.61940086,-1.067156094,FALSE,FALSE,TRUE,FALSE,,,,,,
282,J7893,5/26/2021 8:30,-2.197736,0.977688,-0.679626,1.657314,0.641332431,-0.886737269,TRUE,FALSE,TRUE,FALSE,,,,,,
283,J7896,5/26/2021 8:30,3.388681,1.385802,-0.853675,2.239477,1.134624742,-1.274407069,TRUE,FALSE,TRUE,FALSE,,,,,,
284,J7898,5/26/2021 8:30,6.475414,1.922971,-0.56129,2.484261,1.027342508,-1.128048982,TRUE,FALSE,TRUE,FALSE,,,,,,
285,J7805,5/25/2021 14:40,0.9540977,0.5204073,-1.2321653,1.7525726,0.682698803,-1.113195567,TRUE,FALSE,TRUE,FALSE,,,,,,
286,J7810,5/20/2021 10:09,0.08048322,0.38698488,-1.17407522,1.5610601,0.524406733,-0.71515512,TRUE,FALSE,TRUE,FALSE,,,,,,
287,J7812,5/20/2021 10:09,5.823597,0.375619,-0.500315,0.875934,0.530930049,-0.406772612,TRUE,FALSE,TRUE,FALSE,,,,,,
288,J7814,5/20/2021 10:09,-4.742787,1.029151,-1.067727,2.096878,0.534058088,-0.744914071,TRUE,FALSE,TRUE,FALSE,,,,,,
289,J7626,5/17/2021 16:36,-1.801335,0.183327,-0.815531,0.998858,0.418123607,-0.709983433,TRUE,FALSE,TRUE,FALSE,,,,,,
290,J7631,5/17/2021 16:36,0.8054637,0.1015975,-0.76847064,0.87006814,0.325379576,-0.640648885,TRUE,FALSE,TRUE,FALSE,,,,,,
291,J7635,5/17/2021 16:36,-8.141264,0.548649,-1.157753,1.706402,0.217476851,-0.600370455,TRUE,FALSE,TRUE,FALSE,,,,,,
292,J7640,5/17/2021 16:36,-0.511776,0.1676547,-1.062185,1.2298397,0.43878318,-0.390487227,TRUE,FALSE,TRUE,TRUE,,,,,,
293,J7806,5/17/2021 16:36,-6.744818,0.196761,-1.270553,1.467314,0.442191425,-0.942052209,TRUE,FALSE,TRUE,FALSE,,,,,,
294,J7807,5/17/2021 16:36,3.371374,0.183369,-0.362354,0.545723,0.215617826,-0.339714792,TRUE,TRUE,TRUE,TRUE,,,,,,
295,J7808,5/17/2021 16:36,-0.2727761,0.18098579,-1.1260529,1.30703869,0.489414213,-0.787151461,TRUE,FALSE,TRUE,FALSE,,,,,,
296,J7809,5/17/2021 16:36,0.793941,0.410615,-0.601257,1.011872,0.369168598,-0.476401145,TRUE,FALSE,TRUE,TRUE,,,,,,
297,J7813,5/17/2021 16:36,21.2907,2.5479,-7.25104,9.79894,0.713951979,-1.099922894,FALSE,FALSE,TRUE,FALSE,,,,,,
298,J7817,5/17/2021 16:36,24.39464,2.93212,-7.2263,10.15842,0.709212542,-0.87347729,FALSE,FALSE,TRUE,FALSE,,,,,,
299,J7804,5/13/2021 9:27,5.929778,5.603652,-3.365893,8.969545,0.310482026,-0.685309507,FALSE,FALSE,TRUE,FALSE,,,,,,
300,J7816,5/12/2021 22:26,3.966819,1.669238,-0.323257,1.992495,1.047542524,-1.351582319,TRUE,FALSE,TRUE,FALSE,,,,,,
301,J7566,5/12/2021 22:26,10.10116,0.65509,-1.086787,1.741877,0.424465492,-0.752672777,TRUE,FALSE,TRUE,FALSE,,,,,,
302,J7662,5/12/2021 22:26,14.42691,0.89203,-0.92345,1.81548,0.573780541,-0.949957134,TRUE,FALSE,TRUE,FALSE,,,,,,
303,J7815,5/12/2021 22:26,8.766173,1.601337,-0.81397,2.415307,0.968282379,-1.380357577,TRUE,FALSE,TRUE,FALSE,,,,,,
304,J7811,5/12/2021 12:04,-7.362199,2.019871,-1.110981,3.130852,1.200340726,-1.957595821,FALSE,FALSE,TRUE,FALSE,,,,,,
305,J7645,5/12/2021 12:04,-1.095431,0.6337708,-0.894366,1.5281368,0.941827878,-0.87372993,TRUE,FALSE,TRUE,FALSE,,,,,,
306,J7803,5/12/2021 12:04,-4.684546,2.487791,-0.490704,2.978495,1.565794965,-1.974597628,FALSE,FALSE,TRUE,FALSE,,,,,,
307,J7658,5/12/2021 12:04,0.4973362,0.3161613,-0.44386476,0.76002606,0.325147509,-0.379167569,TRUE,TRUE,TRUE,TRUE,,,,,,
308,J7633,5/11/2021 14:14,-6.034777,1.661641,-1.766023,3.427664,1.224645782,-2.246116469,TRUE,FALSE,FALSE,FALSE,,,,,,
309,J7651,5/11/2021 14:14,4.438225,0.266273,-1.003263,1.269536,0.384075629,-0.75499499,TRUE,FALSE,TRUE,FALSE,,,,,,
310,J7639,5/11/2021 14:14,-7.91254,1.834615,-1.086902,2.921517,1.372424853,-2.253409574,TRUE,FALSE,FALSE,FALSE,,,,,,
311,J7652,5/11/2021 14:14,6.587461,0.562564,-2.477093,3.039657,0.912564927,-1.34257617,FALSE,FALSE,TRUE,FALSE,,,,,,
312,J7654,5/11/2021 14:14,4.646016,6.506444,-3.595665,10.102109,0.80723589,-1.390539099,FALSE,FALSE,TRUE,FALSE,,,,,,
313,J7656,5/11/2021 14:14,3.553594,0.470897,-0.22548,0.696377,0.254037746,-0.248873268,TRUE,TRUE,TRUE,TRUE,,,,,,
314,J7653,5/11/2021 14:14,9.016309,2.233701,-2.210709,4.44441,1.479403071,-1.951308872,FALSE,FALSE,TRUE,FALSE,,,,,,
315,J7655,5/11/2021 14:14,0.01610694,0.37157846,-1.60819394,1.9797724,0.763315471,-1.040801046,TRUE,FALSE,TRUE,FALSE,,,,,,
316,J7661,5/11/2021 14:14,-4.985035,0.474343,-1.212927,1.68727,0.531820138,-1.132919992,TRUE,FALSE,TRUE,FALSE,,,,,,
317,J7647,5/11/2021 14:14,6.836796,0.888058,-3.000198,3.888256,0.334867135,-0.450693532,FALSE,FALSE,TRUE,TRUE,,,,,,
318,J7650,5/11/2021 14:14,3.885898,0.851508,-3.4204004,4.2719084,0.691356622,-1.16178874,FALSE,FALSE,TRUE,FALSE,,,,,,
319,J7634,5/11/2021 14:14,3.356227,0.271524,-0.714336,0.98586,0.221567314,-0.399157449,TRUE,FALSE,TRUE,TRUE,,,,,,
320,J7649,5/11/2021 14:14,-0.6357945,0.9755428,-1.8063615,2.7819043,1.008011128,-1.961670721,TRUE,FALSE,TRUE,FALSE,,,,,,
321,J7664,4/30/2021 21:50,-7.710042,2.122429,-1.072177,3.194606,1.356325715,-1.903324076,FALSE,FALSE,TRUE,FALSE,,,,,,
322,J7665,4/30/2021 21:50,21.6139,5.09285,-1.69699,6.78984,1.498517081,-2.264847296,FALSE,FALSE,FALSE,FALSE,,,,,,
323,J7663,4/30/2021 21:50,0.7287253,9.3949847,-4.2761913,13.671176,1.000789794,-1.620691884,FALSE,FALSE,TRUE,FALSE,,,,,,
324,J7657,4/30/2021 21:50,8.079202,1.81091,-0.971503,2.782413,0.958355791,-1.20162841,TRUE,FALSE,TRUE,FALSE,,,,,,
325,J7659,4/30/2021 21:50,-3.88958,11.115704,-3.702098,14.817802,1.607541869,-2.037950208,FALSE,FALSE,FALSE,FALSE,,,,,,
326,J7660,4/30/2021 21:50,1.390936,6.194923,-3.032792,9.227715,0.62257297,-1.120193466,FALSE,FALSE,TRUE,FALSE,,,,,,
327,J7625,4/30/2021 21:50,3.876308,5.465737,-2.441172,7.906909,0.742190699,-1.325864395,FALSE,FALSE,TRUE,FALSE,,,,,,
328,J7632,4/30/2021 21:50,6.63939,5.45892,-2.321055,7.779975,0.69154941,-1.2025069,FALSE,FALSE,TRUE,FALSE,,,,,,
329,J7636,4/30/2021 21:50,5.435282,9.373768,-5.2292631,14.6030311,0.690351365,-1.079101178,FALSE,FALSE,TRUE,FALSE,,,,,,
330,J7642,4/30/2021 21:50,3.183147,11.128653,-6.041041,17.169694,0.796740796,-1.136261724,FALSE,FALSE,TRUE,FALSE,,,,,,
331,J7646,4/30/2021 14:10,3.198921,7.972849,-3.17103282,11.14388182,1.101998462,-1.700555629,FALSE,FALSE,TRUE,FALSE,,,,,,
332,J7641,4/30/2021 11:16,12.77558,0.90664,-4.028858,4.935498,0.75754431,-1.16721835,FALSE,FALSE,TRUE,FALSE,,,,,,
333,J7643,4/30/2021 11:16,-1.449804,8.405045,-3.492306,11.897351,0.850576932,-1.360480039,FALSE,FALSE,TRUE,FALSE,,,,,,
334,J7637,4/30/2021 11:16,6.245016,7.042694,-2.34498,9.387674,1.269163178,-1.823255492,FALSE,FALSE,TRUE,FALSE,,,,,,
335,J7638,4/30/2021 11:16,4.762738,12.726592,-5.5404306,18.2670226,1.368516793,-2.420728744,FALSE,FALSE,FALSE,FALSE,,,,,,
336,J7644,4/30/2021 11:16,-4.017312,7.109031,-3.343993,10.453024,1.660377423,-2.864266136,FALSE,FALSE,FALSE,FALSE,,,,,,
337,J7629,4/29/2021 19:08,-0.3848731,5.9402981,-3.8089029,9.749201,0.453022026,-0.962966733,FALSE,FALSE,TRUE,FALSE,,,,,,
338,J7630,4/29/2021 19:08,1.51379,12.67415,-6.596756,19.270906,0.936710349,-1.24354278,FALSE,FALSE,TRUE,FALSE,,,,,,
339,J7628,4/29/2021 7:12,-1.746851,1.82096156,-3.845528,5.66648956,2.097256221,-2.37364582,FALSE,FALSE,FALSE,FALSE,,,,,,
340,J7558,4/29/2021 7:12,1.905554,16.383216,-8.818238,25.201454,1.190565496,-1.576899562,FALSE,FALSE,TRUE,FALSE,,,,,,
341,J7627,4/29/2021 7:12,4.658939,4.911345,-3.094731,8.006076,0.834536513,-1.408011563,FALSE,FALSE,TRUE,FALSE,,,,,,
342,J7581,4/28/2021 19:51,10.14644,5.2043,-2.858364,8.062664,0.282115112,-0.50852714,FALSE,FALSE,TRUE,FALSE,,,,,,
343,J7624,4/28/2021 19:51,6.724901,15.985059,-8.073689,24.058748,0.786094367,-1.105879286,FALSE,FALSE,TRUE,FALSE,,,,,,
344,J7420,4/28/2021 9:25,8.291447,7.247273,-3.372019,10.619292,0.526487736,-0.972053585,FALSE,FALSE,TRUE,FALSE,,,,,,
345,J7494,4/28/2021 9:25,1.816301,16.322929,-8.458127,24.781056,0.887765773,-0.967558904,FALSE,FALSE,TRUE,FALSE,,,,,,
346,J7538,4/28/2021 9:25,-0.1717714,7.6616064,-3.4710226,11.132629,1.153798941,-1.630765884,FALSE,FALSE,TRUE,FALSE,,,,,,
347,J7545,4/28/2021 9:25,0.9044539,8.1742371,-3.4864599,11.660697,1.006126843,-1.485414196,FALSE,FALSE,TRUE,FALSE,,,,,,
348,J7561,4/28/2021 9:25,-0.5117837,9.8413427,-4.9758323,14.817175,0.63530265,-0.951226403,FALSE,FALSE,TRUE,FALSE,,,,,,
349,J7565,4/28/2021 9:25,5.165172,12.905998,-5.7724991,18.6784971,0.970255606,-1.601830429,FALSE,FALSE,TRUE,FALSE,,,,,,
350,J7567,4/28/2021 9:25,6.477747,4.363063,-2.897078,7.260141,0.60379158,-1.185868791,FALSE,FALSE,TRUE,FALSE,,,,,,
351,J7569,4/28/2021 9:25,15.38611,6.29524,-4.04275,10.33799,0.600952797,-1.159422676,FALSE,FALSE,TRUE,FALSE,,,,,,
